District,Crop,Year,Season,Area,Temperature,Rainfall,Yield
31,9,2018,2,208.0,26.176334,209.0,0.2596153846153846
31,9,2018,4,10.0,33.439255,7.7,0.2
31,11,2018,2,302685.0,26.176334,209.0,1.369073459206766
31,14,2018,2,57063.0,26.176334,209.0,0.6029300948074935
31,15,2018,2,12179.0,26.176334,209.0,0.5948764266360128
32,1,2018,2,459532.0,26.771261,222.725,1.8368339963266973
32,2,2018,3,99180.0,24.335648,12.175,1.1292599314377898
32,3,2018,4,6010.0,34.26238,10.6,1.0066555740432612
32,4,2018,2,14471.0,26.771261,222.725,0.3348075461267362
32,4,2018,3,1600.0,24.335648,12.175,0.5
32,5,2018,2,840.0,26.771261,222.725,1.4333333333333331
32,5,2018,3,1080.0,24.335648,12.175,0.7407407407407407
32,6,2018,2,8633.0,26.771261,222.725,0.3821383064983204
32,9,2018,2,789.0,26.771261,222.725,0.2598225602027883
32,9,2018,3,38.0,24.335648,12.175,0.1052631578947368
32,9,2018,4,541.0,34.26238,10.6,0.0258780036968576
32,11,2018,2,277504.0,26.771261,222.725,1.1791037246309963
32,14,2018,2,130308.0,26.771261,222.725,1.1122801362924764
32,15,2018,2,7228.0,26.771261,222.725,0.3633093525179856
1,1,2019,2,159250.0,24.089409,199.975,0.9226499215070644
1,2,2019,3,97038.0,22.196598,6.275,0.8504812547661741
1,3,2019,2,11935.0,24.089409,199.975,0.5857561793045664
1,3,2019,4,365.0,30.098907,0.55,1.6246575342465754
1,4,2019,2,1541.0,24.089409,199.975,0.2790395846852693
1,4,2019,3,362789.0,22.196598,6.275,0.5188911460931837
1,5,2019,2,35708.0,24.089409,199.975,0.3431163884843732
1,6,2019,2,65835.0,24.089409,199.975,0.1600668337510442
1,7,2019,3,47.0,22.196598,6.275,0.0638297872340425
1,8,2019,2,17331.0,24.089409,199.975,1.1233627603715886
1,9,2019,2,204.0,24.089409,199.975,0.1274509803921568
1,9,2019,3,384.0,22.196598,6.275,0.2213541666666666
1,9,2019,4,6.0,30.098907,0.55,0.3333333333333333
1,11,2019,2,70951.0,24.089409,199.975,0.5708869501486942
1,13,2019,2,399.0,24.089409,199.975,1.263157894736842
1,13,2019,3,26.0,22.196598,6.275,0.3076923076923077
1,14,2019,2,19747.0,24.089409,199.975,0.5037727249708817
1,15,2019,2,26215.0,24.089409,199.975,0.2171657448025939
2,1,2019,2,154440.0,28.572964,257.975,2.46482128982129
2,2,2019,3,78542.0,23.663143,3.35,1.2552646991418603
2,3,2019,2,108.0,28.572964,257.975,0.6759259259259259
2,4,2019,2,9512.0,28.572964,257.975,0.8157064760302776
2,4,2019,3,1830.0,23.663143,3.35,0.7896174863387978
2,5,2019,2,146.0,28.572964,257.975,2.164383561643836
2,5,2019,3,126.0,23.663143,3.35,1.246031746031746
2,6,2019,2,19284.0,28.572964,257.975,0.3978427712092927
2,9,2019,2,1339.0,28.572964,257.975,0.0328603435399551
2,9,2019,4,63.0,35.263466,0.55,0.2063492063492063
2,11,2019,2,209650.0,28.572964,257.975,0.9073503458144526
2,13,2019,2,38.0,28.572964,257.975,0.4210526315789473
2,14,2019,2,50907.0,28.572964,257.975,2.2688628282947336
2,15,2019,2,13972.0,28.572964,257.975,0.3561408531348411
3,1,2019,2,276078.0,28.117191,311.6,1.6672353465325016
3,2,2019,3,94783.0,23.458988,4.2250004,1.2073789603620904
3,3,2019,2,670.0,28.117191,311.6,0.3313432835820896
3,3,2019,4,1762.0,35.232193,1.25,1.661748013620885
3,4,2019,2,13918.0,28.117191,311.6,0.3340278775686162
3,4,2019,3,56.99999999999999,23.458988,4.2250004,0.7894736842105264
3,5,2019,2,9845.0,28.117191,311.6,2.0
3,5,2019,3,1081.0,23.458988,4.2250004,0.7789084181313598
3,5,2019,4,1131.0,35.232193,1.25,1.3076923076923077
3,6,2019,2,12678.0,28.117191,311.6,0.1515223221328285
3,7,2019,3,666.0,23.458988,4.2250004,0.3993993993993994
3,8,2019,2,6168.0,28.117191,311.6,0.1922827496757458
3,9,2019,2,79.0,28.117191,311.6,0.1518987341772152
3,9,2019,4,1090.0,35.232193,1.25,0.2119266055045871
3,11,2019,2,238726.00000000003,28.117191,311.6,0.8333403148379313
3,13,2019,2,3.0,28.117191,311.6,0.3333333333333333
3,13,2019,4,6.0,35.232193,1.25,0.6666666666666666
3,14,2019,2,110012.0,28.117191,311.6,0.8197560266152785
3,15,2019,2,5589.0,28.117191,311.6,0.18375380211129
4,1,2019,2,434491.0,25.905144,237.675,1.4083007473112217
4,2,2019,3,62754.99999999999,23.45363,2.1,1.004477730858099
4,3,2019,2,9470.0,25.905144,237.675,0.9781414994720168
4,3,2019,4,868.0,32.652283,0.25,0.7995391705069125
4,4,2019,2,1302.0,25.905144,237.675,0.3133640552995391
4,4,2019,3,60375.0,23.45363,2.1,0.976248447204969
4,5,2019,2,44634.0,25.905144,237.675,1.0762199220325313
4,5,2019,3,32329.000000000004,23.45363,2.1,1.9891119428376995
4,5,2019,4,8125.0,32.652283,0.25,1.2
4,6,2019,2,9003.0,25.905144,237.675,0.5124958347217594
4,7,2019,3,618.0,23.45363,2.1,0.2993527508090615
4,8,2019,2,5.0,25.905144,237.675,0.2
4,9,2019,2,194.0,25.905144,237.675,0.2319587628865979
4,9,2019,3,120.0,23.45363,2.1,0.4666666666666667
4,11,2019,2,19024.0,25.905144,237.675,0.8174411269974768
4,13,2019,2,20.0,25.905144,237.675,0.35
4,14,2019,2,37808.0,25.905144,237.675,0.768593948370715
4,15,2019,2,2093.0,25.905144,237.675,0.5566172957477306
5,1,2019,2,384957.0,26.94988,174.25,0.9777169917679116
5,2,2019,3,57617.99999999999,24.803913,4.5250015,0.9955222326356348
5,3,2019,2,4519.0,26.94988,174.25,0.4410267758353618
5,3,2019,4,2415.0,33.60544,0.45000002,1.1631469979296063
5,4,2019,2,8064.0,26.94988,174.25,0.5441468253968254
5,4,2019,3,101457.0,24.803913,4.5250015,0.7476763555003597
5,5,2019,2,13356.0,26.94988,174.25,0.2763551961665169
5,5,2019,3,3443.0,24.803913,4.5250015,0.9747313389485912
5,5,2019,4,1080.0,33.60544,0.45000002,2.25
5,6,2019,2,19330.0,26.94988,174.25,0.2116916709777548
5,7,2019,3,169.0,24.803913,4.5250015,0.301775147928994
5,8,2019,2,16.0,26.94988,174.25,0.125
5,9,2019,2,2863.0,26.94988,174.25,0.1009430667132378
5,9,2019,4,13.0,33.60544,0.45000002,0.2307692307692307
5,11,2019,2,245565.0,26.94988,174.25,0.7753425773216868
5,13,2019,2,8.0,26.94988,174.25,0.375
5,13,2019,4,10.0,33.60544,0.45000002,0.6
5,14,2019,2,58598.0,26.94988,174.25,0.7547697873647565
5,15,2019,2,23925.0,26.94988,174.25,0.2184743991640543
6,2,2019,3,17551.0,22.519344,14.8,0.6989345336448065
6,6,2019,2,116.0,28.446884,349.025,0.1982758620689655
6,7,2019,3,402.0,22.519344,14.8,1.0
6,8,2019,2,177510.0,28.446884,349.025,1.6238747112838714
6,9,2019,2,433.0,28.446884,349.025,0.3002309468822171
6,9,2019,3,5.0,22.519344,14.8,0.0
6,11,2019,2,269.0,28.446884,349.025,1.0408921933085502
6,13,2019,2,1.0,28.446884,349.025,0.0
6,14,2019,2,10414.0,28.446884,349.025,0.5
6,15,2019,2,39.0,28.446884,349.025,0.282051282051282
7,1,2019,2,196553.0,26.756891,248.25,0.7994383194354703
7,2,2019,3,160241.0,23.600307,5.425,1.3286612040613826
7,3,2019,2,1436.0,26.756891,248.25,0.8537604456824512
7,3,2019,4,5334.0,33.27925,0.1,1.960817397825272
7,4,2019,2,10449.0,26.756891,248.25,0.1574313331419274
7,4,2019,3,12838.999999999998,23.600307,5.425,0.9232806293325028
7,5,2019,2,48811.0,26.756891,248.25,0.5464956669603164
7,5,2019,3,12166.0,23.600307,5.425,1.3477724806838731
7,5,2019,4,6475.0,33.27925,0.1,1.587953667953668
7,6,2019,2,17161.0,26.756891,248.25,0.7652817434881418
7,7,2019,3,231.0,23.600307,5.425,0.4329004329004329
7,9,2019,2,1953.0,26.756891,248.25,0.0901177675371223
7,11,2019,2,396413.0,26.756891,248.25,1.3517316536036912
7,13,2019,2,30.0,26.756891,248.25,0.4666666666666667
7,13,2019,3,15.0,23.600307,5.425,0.4666666666666667
7,13,2019,4,3458.0,33.27925,0.1,0.550028918449971
7,14,2019,2,93099.0,26.756891,248.25,1.195222290250164
7,15,2019,2,16580.0,26.756891,248.25,0.6653196622436671
8,1,2019,2,154660.0,28.718136,364.125,2.401209103840683
8,2,2019,3,41619.0,24.703375,9.6,0.8280592998390158
8,3,2019,4,98.0,35.67959,1.75,0.7551020408163265
8,4,2019,2,2029.0,28.718136,364.125,0.7683587974371612
8,4,2019,3,1505.0,24.703375,9.6,0.4790697674418605
8,5,2019,2,17.0,28.718136,364.125,1.7058823529411762
8,5,2019,4,22.0,35.67959,1.75,1.0
8,6,2019,2,885.0,28.718136,364.125,0.3502824858757062
8,7,2019,3,89.0,24.703375,9.6,0.348314606741573
8,8,2019,2,138598.0,28.718136,364.125,1.3969177044401797
8,8,2019,4,5208.0,35.67959,1.75,2.490015360983103
8,9,2019,2,392.0,28.718136,364.125,0.4489795918367347
8,9,2019,3,16.0,24.703375,9.6,0.4375
8,11,2019,2,75499.0,28.718136,364.125,0.8769520126094386
8,14,2019,2,46520.0,28.718136,364.125,1.3453568357695616
8,15,2019,2,64.0,28.718136,364.125,0.34375
9,1,2019,2,239542.0,27.500557,241.02501,0.8056374247522355
9,2,2019,3,61271.0,24.374949,2.0500002,1.3314129033311028
9,3,2019,2,20321.0,27.500557,241.02501,0.5813198169381428
9,3,2019,4,2111.0,33.14485,0.4,1.6972998578872571
9,4,2019,2,10486.0,27.500557,241.02501,0.7183864199885561
9,4,2019,3,12587.0,24.374949,2.0500002,1.920394057360769
9,5,2019,2,57965.0,27.500557,241.02501,1.076511688087639
9,5,2019,4,3585.0,33.14485,0.4,1.3690376569037657
9,6,2019,2,30419.0,27.500557,241.02501,0.4527104770045038
9,7,2019,3,999.0,24.374949,2.0500002,0.1501501501501501
9,8,2019,2,6838.0,27.500557,241.02501,1.4246855805791168
9,9,2019,2,335.0,27.500557,241.02501,0.1164179104477611
9,11,2019,2,19328.0,27.500557,241.02501,0.7688845198675498
9,13,2019,2,15.0,27.500557,241.02501,0.3333333333333333
9,14,2019,2,15594.0,27.500557,241.02501,0.5142362447095037
9,15,2019,2,14382.0,27.500557,241.02501,0.3860381031845362
10,2,2019,3,13538.999999999998,24.033218,8.025,0.7960706108279786
10,3,2019,2,35.0,28.116634,441.875,0.2285714285714285
10,3,2019,4,1.0,33.725937,1.8,2.0
10,4,2019,2,55.00000000000001,28.116634,441.875,0.5272727272727271
10,4,2019,3,1257.0,24.033218,8.025,0.6722354813046936
10,5,2019,2,1438.0,28.116634,441.875,1.900556328233658
10,5,2019,3,2571.0,24.033218,8.025,1.4873590042784908
10,5,2019,4,646.0,33.725937,1.8,1.3885448916408671
10,6,2019,2,54.0,28.116634,441.875,0.2037037037037037
10,7,2019,3,705.0,24.033218,8.025,0.2822695035460993
10,8,2019,2,171267.0,28.116634,441.875,1.6995743488237665
10,8,2019,4,9130.0,33.725937,1.8,2.3193866374589267
10,9,2019,2,332.0,28.116634,441.875,0.1204819277108433
10,9,2019,3,48.0,24.033218,8.025,0.3125
10,11,2019,2,104.0,28.116634,441.875,2.298076923076923
10,14,2019,2,5349.0,28.116634,441.875,0.8999813049168068
10,15,2019,2,92.0,28.116634,441.875,0.25
11,1,2019,2,2.0,28.205435,342.475,2.5
11,2,2019,3,8743.0,21.973684,18.175001,0.3921994738648061
11,3,2019,2,2.0,28.205435,342.475,0.25
11,3,2019,4,5.0,33.612415,4.2999997,0.0
11,5,2019,2,5.0,28.205435,342.475,0.4
11,5,2019,3,19.0,21.973684,18.175001,0.7894736842105263
11,5,2019,4,206.0,33.612415,4.2999997,1.1990291262135924
11,6,2019,2,8.0,28.205435,342.475,0.375
11,7,2019,3,92.0,21.973684,18.175001,0.3804347826086957
11,8,2019,2,151992.0,28.205435,342.475,1.991690352123796
11,9,2019,2,1302.0,28.205435,342.475,0.129800307219662
11,9,2019,3,84.0,21.973684,18.175001,0.0
11,14,2019,2,5868.0,28.205435,342.475,0.6998977505112475
11,15,2019,2,20.0,28.205435,342.475,0.5
12,1,2019,2,47011.0,27.05213,214.07501,2.510518814745485
12,2,2019,3,90216.0,24.076235,4.0499997,1.04361754012592
12,3,2019,2,664.0,27.05213,214.07501,0.483433734939759
12,3,2019,4,559.0,34.248558,0.85,2.309481216457961
12,4,2019,2,44716.0,27.05213,214.07501,0.7076437964039717
12,4,2019,3,8206.0,24.076235,4.0499997,1.1960760419205458
12,5,2019,2,23.0,27.05213,214.07501,0.4347826086956521
12,5,2019,3,257.0,24.076235,4.0499997,1.264591439688716
12,5,2019,4,1209.0,34.248558,0.85,0.8461538461538461
12,6,2019,2,7105.0,27.05213,214.07501,0.6904996481351161
12,9,2019,2,1.0,27.05213,214.07501,0.0
12,9,2019,4,12.0,34.248558,0.85,0.1666666666666666
12,11,2019,2,234176.00000000003,27.05213,214.07501,1.9792805411314565
12,13,2019,2,2.0,27.05213,214.07501,0.5
12,14,2019,2,50494.0,27.05213,214.07501,0.9246247078860856
12,15,2019,2,19309.0,27.05213,214.07501,0.6716039152726708
13,1,2019,2,534101.0,28.327074,294.025,0.9404326148050648
13,2,2019,3,71507.0,24.895592,1.475,1.3791377067979358
13,3,2019,2,3457.0,28.327074,294.025,0.7434191495516344
13,3,2019,4,1058.0,34.615227,0.1,2.310964083175804
13,4,2019,2,38982.0,28.327074,294.025,0.6614078292545277
13,4,2019,3,46132.0,24.895592,1.475,1.646037457729992
13,5,2019,2,136345.0,28.327074,294.025,0.7614213942572152
13,6,2019,2,24795.0,28.327074,294.025,0.5204275055454729
13,9,2019,2,3016.0,28.327074,294.025,0.3219496021220159
13,9,2019,3,70.0,24.895592,1.475,0.2714285714285714
13,9,2019,4,1099.0,34.615227,0.1,0.3603275705186533
13,11,2019,2,32790.0,28.327074,294.025,0.5489783470570296
13,13,2019,3,57.99999999999999,24.895592,1.475,0.4655172413793104
13,14,2019,2,21751.0,28.327074,294.025,0.508758218012965
13,15,2019,2,30253.0,28.327074,294.025,0.6225167751958485
14,1,2019,2,330994.0,26.616467,250.6,2.329812625002266
14,2,2019,3,29420.0,23.797218,2.1999998,1.0224677090414684
14,3,2019,2,1027.0,26.616467,250.6,2.342745861733204
14,3,2019,4,2019.0,33.604404,0.55,1.0
14,4,2019,2,163.0,26.616467,250.6,1.0858895705521472
14,4,2019,3,99836.0,23.797218,2.1999998,0.9203894386794342
14,5,2019,4,6177.0,33.604404,0.55,2.500080945442772
14,6,2019,2,22688.0,26.616467,250.6,0.6379583921015515
14,7,2019,3,187.0,23.797218,2.1999998,0.1336898395721925
14,8,2019,2,11.0,26.616467,250.6,0.1818181818181818
14,9,2019,2,146.0,26.616467,250.6,0.0890410958904109
14,9,2019,4,9.0,33.604404,0.55,0.0
14,11,2019,2,144771.0,26.616467,250.6,1.7137064743629593
14,13,2019,2,11.0,26.616467,250.6,0.2727272727272727
14,13,2019,3,155.0,23.797218,2.1999998,0.567741935483871
14,14,2019,2,54922.0,26.616467,250.6,1.2753723462364808
14,15,2019,2,11132.0,26.616467,250.6,0.8014732303269853
15,2,2019,3,4557.0,24.231014,2.075,1.0607856045644064
15,3,2019,2,41175.0,24.257168,337.175,1.1891924711596842
15,3,2019,4,911.0,29.117283,1.3000001,2.2491767288693745
15,4,2019,2,2970.0,24.257168,337.175,1.0824915824915824
15,4,2019,3,13678.0,24.231014,2.075,1.6345225910220793
15,5,2019,4,935.0,29.117283,1.3000001,2.431016042780749
15,6,2019,2,1985.0,24.257168,337.175,0.6493702770780856
15,7,2019,3,92.0,24.231014,2.075,0.1739130434782608
15,8,2019,2,111359.0,24.257168,337.175,2.433507844000036
15,9,2019,2,15.0,24.257168,337.175,0.1333333333333333
15,11,2019,2,51583.00000000001,24.257168,337.175,1.995851346373805
15,13,2019,2,3.0,24.257168,337.175,0.0
15,13,2019,3,180.0,24.231014,2.075,0.5666666666666667
15,13,2019,4,117.0,29.117283,1.3000001,1.4017094017094016
15,14,2019,2,786.0,24.257168,337.175,1.965648854961832
15,15,2019,2,1871.0,24.257168,337.175,0.8359166221272047
16,1,2019,2,6269.0,25.962296,175.0,1.5244855638857873
16,2,2019,3,181313.0,23.621658,3.1,1.1244367475029369
16,3,2019,2,897.0000000000001,25.962296,175.0,0.3322185061315496
16,3,2019,4,1572.0,32.77026,0.25,1.344147582697201
16,4,2019,2,63055.99999999999,25.962296,175.0,0.7861266176097438
16,4,2019,3,33693.0,23.621658,3.1,0.950227050129107
16,5,2019,2,6981.0,25.962296,175.0,0.2240366709640452
16,5,2019,3,3335.0,23.621658,3.1,1.303448275862069
16,6,2019,2,11385.0,25.962296,175.0,0.4486605182257356
16,7,2019,3,356.0,23.621658,3.1,0.3342696629213483
16,8,2019,2,878.9999999999999,25.962296,175.0,0.080773606370876
16,9,2019,2,2326.0,25.962296,175.0,0.2072226999140154
16,11,2019,2,413012.0,25.962296,175.0,1.1030284834338957
16,13,2019,2,5407.0,25.962296,175.0,0.4113186609950064
16,13,2019,3,605.0,23.621658,3.1,0.712396694214876
16,13,2019,4,10.0,32.77026,0.25,0.5
16,14,2019,2,108642.0,25.962296,175.0,1.222584267594485
16,15,2019,2,7538.0,25.962296,175.0,0.5687184929689573
17,2,2019,3,61265.0,22.821299,15.0,0.9258630539459723
17,3,2019,2,1139.0,28.576569,341.025,0.1431079894644425
17,3,2019,4,298.0,35.10666,0.70000005,2.1577181208053693
17,4,2019,2,2126.0,28.576569,341.025,0.3988711194731891
17,4,2019,3,88.0,22.821299,15.0,0.5681818181818182
17,5,2019,2,103.0,28.576569,341.025,2.271844660194174
17,5,2019,3,408.0,22.821299,15.0,1.7524509803921569
17,5,2019,4,1039.0,35.10666,0.70000005,1.1434071222329163
17,6,2019,2,1202.0,28.576569,341.025,0.4001663893510815
17,7,2019,3,102.0,22.821299,15.0,0.3235294117647059
17,8,2019,2,99473.0,28.576569,341.025,1.567691735445799
17,8,2019,4,56.00000000000001,35.10666,0.70000005,2.2678571428571423
17,9,2019,2,5.0,28.576569,341.025,0.2
17,9,2019,4,16.0,35.10666,0.70000005,0.3125
17,11,2019,2,133784.0,28.576569,341.025,1.672083358249118
17,14,2019,2,65042.99999999999,28.576569,341.025,1.287871100656489
17,15,2019,2,1004.0,28.576569,341.025,0.450199203187251
18,1,2019,2,244704.0,27.81731,202.025,1.056218942068785
18,2,2019,3,142087.0,24.324186,3.7749999,1.5072174090522004
18,3,2019,2,98.0,27.81731,202.025,0.3775510204081632
18,3,2019,4,10432.0,33.843315,0.90000004,1.1811733128834356
18,4,2019,2,35699.0,27.81731,202.025,0.6307739712596991
18,4,2019,3,25906.0,24.324186,3.7749999,1.3854705473635451
18,5,2019,2,416.0,27.81731,202.025,0.5937500000000001
18,5,2019,3,4064.0,24.324186,3.7749999,1.8001968503937007
18,5,2019,4,2887.0,33.843315,0.90000004,1.2421198475926567
18,6,2019,2,23139.0,27.81731,202.025,0.4899520290418773
18,7,2019,3,1560.0,24.324186,3.7749999,0.2205128205128205
18,8,2019,2,582.0,27.81731,202.025,0.6872852233676976
18,9,2019,2,386.0,27.81731,202.025,0.1450777202072539
18,9,2019,3,56.00000000000001,24.324186,3.7749999,0.2857142857142857
18,9,2019,4,2.0,33.843315,0.90000004,0.0
18,11,2019,2,383707.0,27.81731,202.025,1.3566158553271117
18,13,2019,2,73.0,27.81731,202.025,0.2876712328767123
18,13,2019,3,98.0,24.324186,3.7749999,0.6836734693877551
18,13,2019,4,52.0,33.843315,0.90000004,1.057692307692308
18,14,2019,2,80193.0,27.81731,202.025,0.7071689548963126
18,15,2019,2,22983.0,27.81731,202.025,0.6748031153461254
19,1,2019,2,118092.0,27.837456,349.25,1.5814111032076683
19,2,2019,3,32014.0,24.273508,1.075,0.9812269632035984
19,3,2019,2,2583.0,27.837456,349.25,0.873015873015873
19,3,2019,4,4694.0,33.02854,0.95,1.361951427354069
19,4,2019,2,29017.0,27.837456,349.25,1.16324912982045
19,4,2019,3,9232.0,24.273508,1.075,1.1457972270363952
19,5,2019,2,54055.99999999999,27.837456,349.25,1.8969587094864588
19,5,2019,4,1915.0,33.02854,0.95,1.6271540469973893
19,6,2019,2,6199.0,27.837456,349.25,0.4999193418293273
19,7,2019,3,155.0,24.273508,1.075,0.2387096774193548
19,8,2019,2,26962.0,27.837456,349.25,1.6049625398709295
19,9,2019,2,15.0,27.837456,349.25,0.3333333333333333
19,9,2019,3,23.0,24.273508,1.075,0.391304347826087
19,11,2019,2,26670.0,27.837456,349.25,1.4605549306336707
19,13,2019,2,66.0,27.837456,349.25,0.7878787878787878
19,13,2019,3,53.0,24.273508,1.075,0.3962264150943396
19,13,2019,4,1443.0,33.02854,0.95,0.9168399168399168
19,14,2019,2,23918.0,27.837456,349.25,0.4548457228865289
19,15,2019,2,11685.0,27.837456,349.25,0.4998716302952503
20,1,2019,2,64191.99999999999,24.752316,307.65,1.1805832502492524
20,2,2019,3,63084.0,22.020725,0.625,0.8341734829750809
20,3,2019,2,26654.000000000004,24.752316,307.65,0.7461169055301267
20,3,2019,4,1153.0,29.44896,0.55,2.024284475281873
20,4,2019,2,707.0,24.752316,307.65,0.521923620933522
20,4,2019,3,3748.0,22.020725,0.625,0.6318036286019211
20,5,2019,2,181554.0,24.752316,307.65,1.540814303182524
20,5,2019,4,358.0,29.44896,0.55,2.522346368715084
20,6,2019,2,9698.0,24.752316,307.65,0.6333264590637245
20,7,2019,3,16.0,22.020725,0.625,0.1875
20,8,2019,2,76288.0,24.752316,307.65,1.186805264261745
20,9,2019,2,21.0,24.752316,307.65,0.1428571428571428
20,11,2019,2,74792.0,24.752316,307.65,1.005789389239491
20,13,2019,2,13.0,24.752316,307.65,0.1538461538461538
20,14,2019,2,6343.0,24.752316,307.65,0.3539334699668926
20,15,2019,2,5212.0,24.752316,307.65,0.4978894858019954
21,1,2019,2,25198.0,25.344137,199.22499,0.5174617033097865
21,2,2019,3,196818.0,23.575214,2.7,0.9041805119450456
21,3,2019,2,3924.0,25.344137,199.22499,0.5369520897043832
21,3,2019,4,2001.0,32.299988,0.1,0.9510244877561218
21,4,2019,2,12183.0,25.344137,199.22499,0.5761306738898465
21,4,2019,3,136745.0,23.575214,2.7,0.922300632564262
21,5,2019,2,20775.0,25.344137,199.22499,0.5312154031287605
21,5,2019,3,8123.999999999999,23.575214,2.7,1.8083456425406208
21,5,2019,4,1583.0,32.299988,0.1,0.9463044851547694
21,6,2019,2,16801.0,25.344137,199.22499,0.2723052199273852
21,7,2019,3,1861.0,23.575214,2.7,0.3111230521225148
21,8,2019,2,1221.0,25.344137,199.22499,0.1138411138411138
21,9,2019,2,2442.0,25.344137,199.22499,0.2235872235872235
21,9,2019,4,1492.0,32.299988,0.1,0.1997319034852546
21,11,2019,2,229766.0,25.344137,199.22499,1.2051130280372204
21,13,2019,2,10463.0,25.344137,199.22499,0.2897830450157698
21,13,2019,3,1062.0,23.575214,2.7,0.3549905838041431
21,13,2019,4,3.0,32.299988,0.1,0.3333333333333333
21,14,2019,2,66619.0,25.344137,199.22499,0.3720109878563172
21,15,2019,2,42360.0,25.344137,199.22499,0.3218366383380548
22,1,2019,2,214404.0,27.53659,203.75,1.3859489561761908
22,2,2019,3,58221.0,24.056023,3.3749995,0.891448102918191
22,3,2019,2,12.0,27.53659,203.75,0.3333333333333333
22,3,2019,4,690.0,34.017357,0.65,1.982608695652174
22,4,2019,2,4992.0,27.53659,203.75,0.6482371794871795
22,4,2019,3,111961.0,24.056023,3.3749995,1.034297657219925
22,5,2019,2,1035.0,27.53659,203.75,0.7169082125603865
22,5,2019,3,1732.9999999999998,24.056023,3.3749995,1.257934218118869
22,5,2019,4,763.0,34.017357,0.65,1.2149410222804715
22,6,2019,2,24876.0,27.53659,203.75,0.3953609905129442
22,7,2019,3,258.0,24.056023,3.3749995,0.1550387596899224
22,8,2019,2,10.0,27.53659,203.75,0.1
22,9,2019,2,326.0,27.53659,203.75,0.2116564417177914
22,9,2019,3,47.0,24.056023,3.3749995,0.3404255319148936
22,9,2019,4,47.0,34.017357,0.65,0.1914893617021276
22,11,2019,2,257885.0,27.53659,203.75,1.0272136805165093
22,13,2019,2,9.0,27.53659,203.75,0.1111111111111111
22,13,2019,3,50.0,24.056023,3.3749995,0.48
22,14,2019,2,46116.0,27.53659,203.75,1.1479313036690086
22,15,2019,2,9523.0,27.53659,203.75,0.3556652315446812
23,2,2019,3,82442.0,23.590681,2.2,1.0727420489556294
23,3,2019,2,22490.0,24.990763,307.175,1.0047132058692751
23,3,2019,4,5114.0,29.526009,0.1,2.3486507626124364
23,4,2019,2,1571.0,24.990763,307.175,0.8115849777211966
23,4,2019,3,155029.0,23.590681,2.2,0.7065774790523064
23,5,2019,4,1755.0,29.526009,0.1,2.4997150997151
23,6,2019,2,14019.0,24.990763,307.175,0.2560810328839432
23,7,2019,3,215.0,23.590681,2.2,0.1627906976744186
23,8,2019,2,59509.0,24.990763,307.175,1.808566771412728
23,9,2019,2,512.0,24.990763,307.175,0.2207031249999999
23,9,2019,3,51.0,23.590681,2.2,0.2745098039215686
23,9,2019,4,42.0,29.526009,0.1,0.0
23,11,2019,2,22295.0,24.990763,307.175,0.813097106974658
23,13,2019,2,52.0,24.990763,307.175,0.25
23,13,2019,3,99.0,23.590681,2.2,0.4242424242424242
23,14,2019,2,2122.0,24.990763,307.175,0.647502356267672
23,15,2019,2,1247.0,24.990763,307.175,0.6543704891740176
24,2,2019,3,1290.0,22.994545,1.6,0.4178294573643411
24,7,2019,3,164.0,22.994545,1.6,0.6463414634146342
25,2,2019,3,211.0,24.82724,0.525,0.4786729857819905
25,3,2019,4,59.0,28.987152,2.45,2.4237288135593222
25,7,2019,3,212.0,24.82724,0.525,0.6462264150943396
25,8,2019,4,14.000000000000002,28.987152,2.45,2.0
25,13,2019,3,7.000000000000001,24.82724,0.525,0.2857142857142857
26,1,2019,2,95.0,24.315472,231.125,1.8842105263157896
26,2,2019,3,22047.0,24.54737,1.3000001,0.8764004172903342
26,3,2019,2,31751.0,24.315472,231.125,0.8145885168971057
26,3,2019,4,636.0,30.046923,0.45000002,1.5235849056603774
26,4,2019,2,45618.0,24.315472,231.125,0.8629049936428603
26,4,2019,3,156008.0,24.54737,1.3000001,0.9758281626583252
26,5,2019,2,36784.0,24.315472,231.125,1.8542572857764248
26,5,2019,3,22912.0,24.54737,1.3000001,2.099816689944134
26,5,2019,4,1801.0000000000002,30.046923,0.45000002,2.0
26,6,2019,2,6733.0,24.315472,231.125,0.203326897371157
26,7,2019,3,4.0,24.54737,1.3000001,0.0
26,8,2019,2,15472.0,24.315472,231.125,1.267967942088935
26,11,2019,2,42708.0,24.315472,231.125,0.8565842465111922
26,13,2019,2,416.0,24.315472,231.125,0.1995192307692307
26,13,2019,3,488.0,24.54737,1.3000001,0.75
26,14,2019,2,8152.0,24.315472,231.125,0.2055937193326791
26,15,2019,2,11992.0,24.315472,231.125,0.3191294196130754
27,1,2019,2,14.000000000000002,23.003738,227.725,1.857142857142857
27,2,2019,3,28312.0,23.1027,1.05,0.9749222944334558
27,3,2019,2,33491.0,23.003738,227.725,0.9138873130094652
27,3,2019,4,2418.0,28.65961,0.85,2.0169561621174523
27,4,2019,2,26269.0,23.003738,227.725,0.695877269785679
27,4,2019,3,156560.0,23.1027,1.05,0.7983648441492079
27,5,2019,2,22139.0,23.003738,227.725,1.403360585392294
27,5,2019,4,2126.0,28.65961,0.85,1.849482596425212
27,6,2019,2,11726.0,23.003738,227.725,0.3624424356131673
